date,company,open_price,high_price,low_price,close_price,volume,market_sentiment,daily_return,price_range,month,year
2021-09-11,Meta,877.58,131.33,455.54,94.21,42768806,Bullish,-89.08127904685743,-324.21000000000004,2021-09,2021
2021-09-13,Meta,246.21,964.66,1431.8,1173.67,36443393,Neutral,1145.8019318543681,-467.14,2021-09,2021
2021-09-17,Meta,764.21,614.33,1032.52,1109.7,19220358,Bearish,-5.450424736084248,-418.18999999999994,2021-09,2021
2021-09-30,Meta,82.93,1265.61,647.39,796.99,48374561,Bearish,-28.179688204019104,618.2199999999999,2021-09,2021
2021-10-04,Meta,149.51,955.24,61.55,1452.45,21972757,Bullish,82.24193528149664,893.69,2021-10,2021
2021-10-05,Meta,1297.11,166.87,1407.09,898.34,6652208,Bearish,-38.1500223759854,-1240.2199999999998,2021-10,2021
2021-10-24,Meta,811.75,150.18,711.58,1491.9,40267009,Bearish,66.07297905024825,-561.4000000000001,2021-10,2021
2021-11-01,Meta,812.21,530.73,468.29,1265.69,24143858,Bullish,-15.162544406461564,62.44,2021-11,2021
2021-11-07,Meta,1400.17,1370.67,46.89,1225.7,9490656,Bearish,-3.159541435896629,1323.78,2021-11,2021
2021-11-14,Meta,577.48,1253.32,689.39,1340.97,40208145,Neutral,9.40442196295994,563.93,2021-11,2021
2021-11-15,Meta,880.3,419.02,965.97,668.98,4053011,Neutral,-50.112232190131024,-546.95,2021-11,2021
2021-11-19,Meta,894.66,1393.93,459.46,1119.69,44873213,Bearish,67.3727166731442,934.47,2021-11,2021
2021-11-25,Meta,53.72,198.52,219.21,1335.36,24579870,Neutral,19.26158133054683,-20.689999999999998,2021-11,2021
2021-11-28,Meta,691.84,431.18,1003.78,662.65,19338921,Bullish,-50.37667745027559,-572.5999999999999,2021-11,2021
2021-12-09,Meta,772.68,1227.74,152.04,1070.53,34310204,Neutral,61.55285595714177,1075.7,2021-12,2021
2021-12-20,Meta,1213.05,352.03,172.14,1357.15,381625,Bullish,26.773654171298332,179.89,2021-12,2021
2022-01-27,Meta,447.6,239.02,315.91,643.96,4617863,Neutral,-52.550565523339344,-76.89000000000001,2022-01,2022
2022-01-29,Meta,336.07,709.44,147.53,994.74,5806366,Neutral,54.472327473756124,561.9100000000001,2022-01,2022
2022-02-01,Meta,545.09,322.24,1282.54,1450.25,27357609,Neutral,45.791865211009906,-960.3,2022-02,2022
2022-02-07,Meta,479.8,484.16,1398.74,599.42,14090656,Bearish,-58.667815893811415,-914.5799999999999,2022-02,2022
2022-02-11,Meta,986.91,500.49,292.6,132.52,46571957,Neutral,-77.89196223015583,207.89,2022-02,2022
2022-02-22,Meta,1280.37,942.21,1368.21,1113.07,24544058,Bearish,739.9260488982794,-426.0,2022-02,2022
2022-03-06,Meta,853.79,1374.32,162.99,1374.06,28936663,Bearish,23.447761596305703,1211.33,2022-03,2022
2022-03-16,Meta,1396.12,1510.51,869.36,889.48,13148271,Bearish,-35.2662911372138,641.15,2022-03,2022
2022-03-30,Meta,604.21,648.54,1015.32,1074.22,49745455,Bullish,20.769438323514855,-366.7800000000001,2022-03,2022
2022-04-05,Meta,405.52,1349.02,727.76,1136.05,30228638,Bullish,5.7558042114278285,621.26,2022-04,2022
2022-04-06,Meta,817.12,1544.12,230.05,712.12,27154505,Bearish,-37.31613925443422,1314.07,2022-04,2022
2022-04-14,Meta,85.29,1402.84,220.94,821.19,24212277,Bullish,15.316238836151207,1181.8999999999999,2022-04,2022
2022-04-16,Meta,691.43,709.84,1019.82,641.14,26650560,Bullish,-21.925498362133013,-309.98,2022-04,2022
2022-04-22,Meta,524.88,782.05,408.95,1460.63,37064364,Bearish,127.81763733349973,373.09999999999997,2022-04,2022
2022-04-24,Meta,1048.96,547.92,971.24,894.16,47994167,Bearish,-38.78258011953747,-423.32000000000005,2022-04,2022
2022-05-14,Meta,1330.5,363.34,1139.14,515.44,22741199,Bearish,-42.35483582356624,-775.8000000000002,2022-05,2022
2022-05-18,Meta,886.69,1262.07,1352.09,1144.72,47783622,Bullish,122.08598478969424,-90.01999999999998,2022-05,2022
2022-05-20,Meta,1117.11,210.46,208.8,155.95,27187646,Neutral,-86.37658117268852,1.6599999999999966,2022-05,2022
2022-05-28,Meta,1347.09,348.27,1096.23,329.8,23025518,Neutral,111.47803783263868,-747.96,2022-05,2022
2022-06-09,Meta,691.14,917.71,290.82,65.99,34266270,Bullish,-79.99090357792602,626.8900000000001,2022-06,2022
2022-06-10,Meta,527.82,711.76,1031.0,408.05,3833640,Bearish,518.3512653432339,-319.24,2022-06,2022
2022-06-13,Meta,1472.17,1393.55,1288.93,190.28,45643732,Bearish,-53.368459747579955,104.61999999999989,2022-06,2022
2022-06-20,Meta,1422.35,1129.09,633.35,811.15,32555159,Bullish,326.2928316165651,495.7399999999999,2022-06,2022
2022-06-22,Meta,1041.01,1051.8,1174.79,67.99,47981167,Bearish,-91.61807310608395,-122.99000000000001,2022-06,2022
2022-07-01,Meta,168.23,95.36,97.69,1232.14,20116748,Bullish,1712.237093690249,-2.3299999999999983,2022-07,2022
2022-07-16,Meta,761.67,300.22,388.21,113.65,32088555,Bullish,-90.77621049556058,-87.98999999999995,2022-07,2022
2022-07-29,Meta,171.5,1468.94,389.1,921.45,28415000,Bullish,710.7787065552135,1079.8400000000001,2022-07,2022
2022-08-02,Meta,137.78,395.92,900.92,345.14,6904659,Bearish,-62.54381681046177,-504.99999999999994,2022-08,2022
2022-08-10,Meta,1331.61,447.67,915.06,620.17,20140602,Bullish,79.68650402735122,-467.38999999999993,2022-08,2022
2022-08-13,Meta,81.37,133.32,892.12,769.35,15910380,Neutral,24.05469468049084,-758.8,2022-08,2022
2022-08-19,Meta,396.45,1243.2,958.11,998.6,18414306,Bullish,29.797881328394094,285.09000000000003,2022-08,2022
2022-09-02,Meta,483.81,1315.47,677.41,1332.9,38073856,Neutral,33.476867614660534,638.0600000000001,2022-09,2022
2022-09-12,Meta,221.05,211.58,1143.36,1372.55,46176680,Bullish,2.974716782954445,-931.7799999999999,2022-09,2022
2022-09-22,Meta,453.95,386.11,917.2,1351.37,34746089,Bearish,-1.5431131834905853,-531.09,2022-09,2022
2022-10-04,Meta,329.16,255.12,706.3,1217.24,27523987,Bullish,-9.925483028334202,-451.17999999999995,2022-10,2022
2022-10-06,Meta,302.37,738.67,1352.52,83.17,42096700,Bullish,-93.1673293680786,-613.85,2022-10,2022
2022-10-18,Meta,752.22,1298.17,173.13,50.58,35313666,Bullish,-39.18480221233618,1125.04,2022-10,2022
2022-10-31,Meta,768.46,747.95,1014.58,381.96,39464637,Neutral,655.1601423487544,-266.63,2022-10,2022
2022-11-01,Meta,642.6,354.6,775.52,705.7,22765589,Neutral,84.75756623730236,-420.91999999999996,2022-11,2022
2022-11-06,Meta,729.3,380.32,1325.5,377.91,25722279,Bearish,-46.448915969958904,-945.1800000000001,2022-11,2022
2022-11-08,Meta,1316.73,162.03,561.05,857.86,19586713,Neutral,127.00113783705116,-399.02,2022-11,2022
2022-11-13,Meta,1185.69,462.28,758.38,115.69,3908962,Neutral,-86.5141165225095,-296.1,2022-11,2022
2022-11-19,Meta,1255.67,1361.54,1073.74,531.77,4527537,Neutral,359.6507909067335,287.79999999999995,2022-11,2022
2022-11-20,Meta,491.58,479.39,548.85,1045.26,38189772,Bullish,96.56242360418979,-69.46000000000004,2022-11,2022
2022-11-21,Meta,1188.51,259.18,106.39,1285.75,47614713,Bearish,23.00767273214319,152.79000000000002,2022-11,2022
2022-11-26,Meta,299.05,1124.06,793.89,137.61,14954331,Neutral,-89.29729729729729,330.16999999999996,2022-11,2022
2022-11-27,Meta,84.91,454.12,1142.81,1032.77,20085539,Bullish,650.5050505050505,-688.6899999999999,2022-11,2022
2022-11-28,Meta,1261.48,751.36,797.71,1180.69,28282930,Bearish,14.322646862321719,-46.35000000000002,2022-11,2022
2022-12-01,Meta,690.47,1374.79,215.83,761.17,22709677,Bullish,-35.531765323666676,1158.96,2022-12,2022
2022-12-02,Meta,1284.02,1459.05,379.5,1237.02,35481697,Neutral,62.515600982697705,1079.55,2022-12,2022
2022-12-07,Meta,59.52,1405.25,1026.89,579.17,21451644,Bullish,-53.18022344020308,378.3599999999999,2022-12,2022
2022-12-22,Meta,777.75,70.13,1200.21,908.5,3883581,Neutral,56.86240654730046,-1130.08,2022-12,2022
2022-12-26,Meta,917.13,1024.78,746.74,972.8,2302125,Bullish,7.07760044028618,278.03999999999996,2022-12,2022
2023-01-13,Meta,132.51,671.94,942.75,562.15,49313813,Bearish,-42.2131990131579,-270.80999999999995,2023-01,2023
2023-01-17,Meta,145.59,442.74,998.65,129.48,34474011,Bullish,-76.9670016899404,-555.91,2023-01,2023
2023-01-24,Meta,901.25,1453.54,727.08,1015.91,46217352,Bearish,684.6076614148903,726.4599999999999,2023-01,2023
2023-02-11,Meta,104.57,1085.69,324.78,316.22,1594536,Bullish,-68.87322695908102,760.9100000000001,2023-02,2023
2023-02-21,Meta,99.47,704.21,1180.91,362.0,16882270,Neutral,14.47726266523306,-476.70000000000005,2023-02,2023
2023-02-25,Meta,1195.78,291.75,93.19,190.77,13134463,Bullish,-47.30110497237568,198.56,2023-02,2023
2023-02-27,Meta,1455.31,118.03,726.44,378.37,4632163,Neutral,98.33831315196309,-608.4100000000001,2023-02,2023
2023-03-16,Meta,213.38,439.35,930.6,630.87,37252298,Bullish,66.73362053016889,-491.25,2023-03,2023
2023-03-21,Meta,368.02,1443.26,456.06,74.67,46129636,Bullish,-88.16396404964573,987.2,2023-03,2023
2023-03-22,Meta,774.05,506.84,257.32,1351.37,8653048,Bullish,1709.7897415293958,249.51999999999998,2023-03,2023
2023-03-26,Meta,283.28,1146.32,1343.65,319.41,4297261,Bullish,-76.36398617699075,-197.33000000000015,2023-03,2023
2023-04-05,Meta,433.81,1154.15,791.21,834.55,30957984,Bearish,161.27860743245355,362.94000000000005,2023-04,2023
2023-04-11,Meta,404.09,1467.43,216.96,147.79,23803466,Neutral,-82.29105505961296,1250.47,2023-04,2023
2023-04-20,Meta,419.2,1447.04,659.1,786.97,34537782,Bearish,432.4920495297382,787.9399999999999,2023-04,2023
2023-04-21,Meta,311.63,856.56,924.03,201.83,6669920,Bearish,-74.35353317153131,-67.47000000000003,2023-04,2023
2023-04-22,Meta,458.39,859.86,670.06,1043.86,182394,Bullish,417.1976415795471,189.80000000000007,2023-04,2023
2023-04-28,Meta,642.43,441.22,1233.98,1125.74,21955426,Bullish,7.843963749928173,-792.76,2023-04,2023
2023-05-10,Meta,720.93,661.22,463.78,1482.25,15543497,Bearish,31.66894664842681,197.44000000000005,2023-05,2023
2023-05-20,Meta,1291.01,1450.02,1335.59,1145.7,31457222,Neutral,-22.705346601450493,114.43000000000006,2023-05,2023
2023-05-24,Meta,119.81,387.18,637.34,533.23,46279757,Bullish,-53.4581478572052,-250.16000000000003,2023-05,2023
2023-05-30,Meta,706.94,488.31,905.27,869.77,43542332,Neutral,63.11347823640829,-416.96,2023-05,2023
2023-06-08,Meta,662.77,1068.66,295.58,1150.58,38897634,Bearish,32.28554675373949,773.0800000000002,2023-06,2023
2023-06-14,Meta,185.94,1276.76,1429.26,394.61,2327713,Neutral,-65.7033843800518,-152.5,2023-06,2023
2023-06-27,Meta,956.47,409.17,48.0,247.04,15329868,Neutral,-37.396416715237834,361.17,2023-06,2023
2023-06-28,Meta,1349.54,269.34,581.18,684.93,35274489,Neutral,177.25469559585488,-311.84,2023-06,2023
2023-07-05,Meta,838.32,1488.9,155.44,298.74,49450365,Bearish,-56.38386404450089,1333.46,2023-07,2023
2023-07-15,Meta,458.91,352.92,225.3,1409.18,20161108,Bullish,371.7078395929571,127.62,2023-07,2023
2023-07-16,Meta,1172.65,983.47,409.46,943.02,29852776,Bullish,-33.080231056359025,574.01,2023-07,2023
2023-07-27,Meta,469.99,182.06,1102.98,772.46,19340975,Neutral,-18.086572925282596,-920.9200000000001,2023-07,2023
2023-08-17,Meta,1384.67,1017.62,121.1,1340.47,11872093,Bullish,73.53261010278848,896.52,2023-08,2023
2023-08-19,Meta,391.3,960.28,125.37,801.79,49507403,Bearish,-40.18590494378837,834.91,2023-08,2023
2023-08-24,Meta,228.22,1144.18,857.92,742.25,40174580,Bullish,-7.42588458324499,286.2600000000001,2023-08,2023
2023-08-28,Meta,480.81,1263.73,1320.98,468.36,49131442,Neutral,-36.8999663186258,-57.25,2023-08,2023
2023-08-29,Meta,1001.17,1412.28,163.24,904.64,35274287,Bullish,93.15056793919207,1249.04,2023-08,2023
2023-09-01,Meta,1438.15,156.54,871.1,1141.0,18636902,Neutral,26.12752033958259,-714.5600000000001,2023-09,2023
2023-09-02,Meta,1079.88,454.59,84.57,1078.34,9039030,Bullish,-5.491673970201583,370.02,2023-09,2023
2023-09-03,Meta,1470.08,832.5,165.78,1131.01,2693594,Neutral,4.884359292987384,666.72,2023-09,2023
2023-09-18,Meta,1178.03,939.61,1206.64,195.08,1783798,Bullish,-82.7516998081361,-267.0300000000001,2023-09,2023
2023-09-28,Meta,726.51,436.73,402.55,472.32,45034598,Neutral,142.11605495181462,34.18000000000001,2023-09,2023
2023-09-30,Meta,1435.34,1291.51,89.92,1229.17,8678750,Bullish,160.24093834688347,1201.59,2023-09,2023
2023-10-02,Meta,310.22,612.76,1141.42,1167.48,6104939,Bearish,-5.018833847230253,-528.6600000000001,2023-10,2023
2023-10-14,Meta,847.06,207.86,840.19,1361.23,39371249,Neutral,16.595573371706585,-632.33,2023-10,2023
2023-10-16,Meta,1429.68,1133.47,525.58,780.72,21613200,Bullish,-42.64598928909883,607.89,2023-10,2023
2023-11-16,Meta,1080.56,357.5,391.86,212.99,32847917,Bullish,-72.71877241520647,-34.360000000000014,2023-11,2023
2023-11-17,Meta,479.26,731.57,171.88,1128.38,27054024,Bearish,429.7807408798535,559.69,2023-11,2023
2023-11-29,Meta,727.83,1129.33,583.06,847.81,28847735,Neutral,-24.864850493628044,546.27,2023-11,2023
2023-12-13,Meta,859.48,628.22,1218.76,529.23,19789945,Neutral,-37.576815560090104,-590.54,2023-12,2023
2023-12-14,Meta,1375.43,1272.43,609.14,337.79,35053669,Bullish,-36.173308391436606,663.2900000000001,2023-12,2023
2023-12-26,Meta,649.52,559.89,508.65,1284.73,1421104,Bearish,280.33393528523635,51.24000000000001,2023-12,2023
2023-12-27,Meta,953.98,1174.08,1023.81,926.63,14695779,Neutral,-27.873560981684864,150.26999999999998,2023-12,2023
2024-01-01,Meta,744.32,991.29,448.91,1142.74,41339314,Bearish,23.322145840303033,542.3799999999999,2024-01,2024
2024-01-05,Meta,287.84,1443.7,1163.25,524.44,22933572,Bullish,-54.10679594658452,280.45000000000005,2024-01,2024
2024-01-07,Meta,221.94,1438.82,1210.8,114.95,20637986,Neutral,-78.08138204561055,228.01999999999998,2024-01,2024
2024-01-13,Meta,184.04,431.41,817.22,855.86,3984451,Bullish,644.549804262723,-385.81,2024-01,2024
2024-01-18,Meta,296.51,79.03,671.44,184.43,48849685,Neutral,-78.45091486925432,-592.4100000000001,2024-01,2024
2024-01-19,Meta,1068.02,594.1,277.21,994.11,46111744,Neutral,439.0175134197256,316.89000000000004,2024-01,2024
2024-01-28,Meta,1267.29,1022.85,1194.98,996.7,31931757,Neutral,0.26053454849062074,-172.13,2024-01,2024
2024-02-01,Meta,953.45,809.56,661.41,558.32,43943326,Bearish,-43.98314437644226,148.14999999999998,2024-02,2024
2024-02-02,Meta,1304.18,1464.43,456.32,275.78,1334881,Bearish,-50.605387591345476,1008.1100000000001,2024-02,2024
2024-02-05,Meta,74.39,720.93,1309.39,377.04,33406139,Bullish,36.71767350786861,-588.4600000000002,2024-02,2024
2024-02-08,Meta,564.62,1389.59,898.86,671.4,26846000,Bullish,78.07129217059196,490.7299999999999,2024-02,2024
2024-02-10,Meta,1437.5,648.83,428.15,619.43,26450675,Bullish,-7.740542150729823,220.68000000000006,2024-02,2024
2024-02-11,Meta,1275.18,1536.08,1230.6,1372.13,35369891,Neutral,121.51494115557857,305.48,2024-02,2024
2024-02-15,Meta,305.11,922.09,313.27,909.01,41868360,Bullish,-33.75190397411325,608.82,2024-02,2024
2024-02-25,Meta,447.67,1391.78,822.68,167.84,38621589,Bullish,-81.5359567001463,569.1,2024-02,2024
2024-03-08,Meta,498.31,1166.49,84.71,1281.05,40839386,Bearish,663.2566730219256,1081.78,2024-03,2024
2024-03-20,Meta,240.37,693.17,410.2,1476.04,35490553,Bearish,15.221107685102076,282.96999999999997,2024-03,2024
2024-04-05,Meta,927.95,956.07,324.07,218.29,45917316,Bullish,-85.21110539009783,632.0,2024-04,2024
2024-04-06,Meta,921.35,787.17,1294.33,424.79,44003134,Bullish,94.59892803151773,-507.15999999999997,2024-04,2024
2024-04-16,Meta,965.45,1547.38,729.14,771.02,15809956,Bearish,81.50615598295627,818.2400000000001,2024-04,2024
2024-04-18,Meta,376.32,1289.03,1073.44,1375.1,21185136,Neutral,78.34816217478145,215.58999999999992,2024-04,2024
2024-04-20,Meta,1149.87,1092.91,621.14,200.49,18067402,Neutral,-85.41996945676678,471.7700000000001,2024-04,2024
2024-04-21,Meta,449.33,709.26,448.77,644.71,41700748,Bullish,221.56716045688066,260.49,2024-04,2024
2024-04-23,Meta,373.68,905.83,59.28,723.71,18248774,Neutral,12.253571373175532,846.5500000000001,2024-04,2024
2024-05-07,Meta,797.72,1274.37,402.84,858.79,1049968,Bearish,18.664934849594438,871.53,2024-05,2024
2024-05-10,Meta,1347.66,1542.48,443.1,430.35,1302707,Bullish,-49.88879702837713,1099.38,2024-05,2024
2024-05-14,Meta,1142.71,227.57,877.51,1404.06,7998690,Bearish,226.26002091321013,-649.94,2024-05,2024
2024-05-17,Meta,996.1,675.28,163.33,1094.47,18032196,Bullish,-22.04962750879591,511.94999999999993,2024-05,2024
2024-05-22,Meta,943.24,1427.0,987.85,363.54,25665266,Bullish,-66.78392281195464,439.15,2024-05,2024
2024-05-23,Meta,1333.69,1262.06,1106.54,1125.97,16388100,Bullish,209.72382681410573,155.51999999999998,2024-05,2024
2024-05-25,Meta,1026.47,826.77,385.82,436.76,20641068,Neutral,-61.210334200733584,440.95,2024-05,2024
2024-06-10,Meta,58.87,1055.33,1333.02,381.17,48173963,Bearish,-12.72781390237201,-277.69000000000005,2024-06,2024
2024-06-12,Meta,906.51,1531.15,649.31,58.61,28412912,Bullish,-84.62365873494765,881.8400000000001,2024-06,2024
2024-06-16,Meta,1143.29,1348.32,1159.45,1312.79,5169774,Bullish,2139.873741682307,188.8699999999999,2024-06,2024
2024-06-21,Meta,426.67,213.44,440.04,618.78,13205117,Neutral,-52.86527167330647,-226.60000000000002,2024-06,2024
2024-06-26,Meta,400.76,935.87,1029.56,832.84,37319778,Bullish,34.59387827660883,-93.68999999999994,2024-06,2024
2024-07-01,Meta,254.52,1141.68,634.44,664.5,12625075,Neutral,-20.21276595744681,507.24,2024-07,2024
2024-07-18,Meta,57.64,1000.14,854.36,421.53,27868497,Bullish,-36.56433408577878,145.77999999999997,2024-07,2024
2024-07-25,Meta,1272.56,1094.79,459.95,1199.99,48957830,Bullish,184.6748748606268,634.8399999999999,2024-07,2024
2024-08-01,Meta,714.11,296.6,653.76,995.21,41614069,Neutral,-17.065142209518413,-357.15999999999997,2024-08,2024
2024-08-06,Meta,999.24,1421.82,226.24,75.55,32208260,Bullish,-92.40863737301676,1195.58,2024-08,2024
2024-08-07,Meta,678.12,1455.8,162.52,1364.32,12613354,Bearish,1705.8504301786897,1293.28,2024-08,2024
2024-08-08,Meta,655.53,522.24,99.05,1143.73,25206412,Bearish,-16.168494194910277,423.19,2024-08,2024
2024-08-09,Meta,1028.81,471.69,201.19,102.69,25142942,Neutral,-91.02148234286064,270.5,2024-08,2024
2024-08-10,Meta,1319.39,269.67,874.39,600.07,416045,Neutral,484.35095919758504,-604.72,2024-08,2024
2024-08-11,Meta,113.73,761.42,318.86,783.85,8965695,Bearish,30.626426916859685,442.55999999999995,2024-08,2024
2024-09-02,Meta,1365.05,1238.5,1446.94,608.94,27043892,Neutral,-22.31421828155896,-208.44000000000005,2024-09,2024
2024-09-04,Meta,1349.04,98.69,952.61,402.5,24153137,Bearish,-33.901533812855135,-853.9200000000001,2024-09,2024
2024-09-05,Meta,525.0,173.64,202.89,602.27,45124664,Neutral,49.63229813664596,-29.25,2024-09,2024
2024-09-13,Meta,917.51,738.8,398.33,268.05,38863304,Neutral,-55.493383366264304,340.46999999999997,2024-09,2024
2024-09-20,Meta,703.42,1453.32,640.11,640.89,7842874,Bullish,139.09345271404584,813.2099999999999,2024-09,2024
2024-09-24,Meta,544.69,1033.92,693.24,356.69,34537509,Bullish,-44.3445833138292,340.68000000000006,2024-09,2024
2024-09-25,Meta,1294.86,1193.28,1067.52,1047.22,24135389,Bearish,193.59387703608175,125.75999999999999,2024-09,2024
2024-09-27,Meta,181.64,1226.34,407.3,192.05,9300991,Bullish,-81.66096904184413,819.04,2024-09,2024
2024-09-29,Meta,306.22,376.82,130.51,218.21,37157811,Bullish,13.62145274668054,246.31,2024-09,2024
2024-10-05,Meta,1371.62,501.7,418.95,1458.76,30599388,Bearish,568.5119838687502,82.75,2024-10,2024
2024-10-09,Meta,865.22,1280.74,895.5,516.44,45067937,Bearish,-64.59732923853136,385.24,2024-10,2024
2024-10-16,Meta,572.91,90.32,1013.32,1345.18,39579584,Neutral,160.4716908062892,-923.0,2024-10,2024
2024-10-18,Meta,715.93,882.91,1124.17,369.98,33124390,Bearish,-72.49587415810524,-241.2600000000001,2024-10,2024
2024-10-20,Meta,482.56,514.12,987.48,1222.21,42195100,Neutral,230.3448835072166,-473.36,2024-10,2024
2024-11-03,Meta,91.65,800.83,192.57,387.74,21134390,Bearish,-68.27550093682756,608.26,2024-11,2024
2024-11-04,Meta,719.96,1437.44,1083.79,1467.26,23863679,Bearish,278.41336978387574,353.6500000000001,2024-11,2024
2024-11-21,Meta,155.16,137.57,559.04,91.45,23509878,Bearish,-93.76729414009787,-421.46999999999997,2024-11,2024
2024-11-22,Meta,912.54,1203.63,1407.17,1097.71,5016702,Bullish,1100.3389830508474,-203.53999999999996,2024-11,2024
2024-12-02,Meta,341.69,986.48,76.86,1360.28,26588445,Bullish,23.91979666760802,909.62,2024-12,2024
2024-12-05,Meta,422.18,177.17,974.69,740.12,1003055,Bullish,-45.59061369718,-797.5200000000001,2024-12,2024
2024-12-06,Meta,149.65,601.67,256.59,972.71,38579272,Bearish,31.425984975409406,345.08,2024-12,2024
2024-12-11,Meta,864.31,265.61,835.84,903.06,29486006,Neutral,-7.160407521255063,-570.23,2024-12,2024
2024-12-20,Meta,424.45,826.76,1287.87,1494.33,19387503,Bearish,65.4740548800744,-461.1099999999999,2024-12,2024
2024-12-25,Meta,296.91,429.72,458.29,1090.09,44458489,Bearish,-27.051588337248134,-28.569999999999993,2024-12,2024
2024-12-29,Meta,677.05,1321.65,173.52,1087.58,26467863,Bearish,-0.23025621737654545,1148.13,2024-12,2024
